Vandportalen - www.vandportalen.dk
Lokalitet:;05225 Hesselballe, DMI Pluvio
Tidsserie:;Nedbør, time (DMI)
Drives af DMI
;Dataudtræk opgjort som Dagdata, er autogenereret på baggrund af Time serie
Dataperiode:;01-01-1917 00:00 - 17-11-2024 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;15-11-2024 14:51

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Nedbør, time (DMI) (mm);ks mrk.
23-06-2021;0.000;0
24-06-2021;0.000;0
25-06-2021;0.000;0
26-06-2021;0.000;0
27-06-2021;0.000;0
28-06-2021;0.000;0
29-06-2021;0.000;0
30-06-2021;1.740;0
01-07-2021;0.000;0
02-07-2021;0.000;0
03-07-2021;0.170;0
04-07-2021;0.330;0
05-07-2021;2.360;0
06-07-2021;2.450;0
07-07-2021;0.000;0
08-07-2021;1.750;0
09-07-2021;5.340;0
10-07-2021;1.360;0
11-07-2021;0.000;0
12-07-2021;0.000;0
13-07-2021;0.000;0
14-07-2021;0.000;0
15-07-2021;0.000;0
16-07-2021;0.000;0
17-07-2021;0.000;0
18-07-2021;0.000;0
19-07-2021;0.000;0
20-07-2021;0.000;0
21-07-2021;0.000;0
22-07-2021;0.000;0
23-07-2021;0.000;0
24-07-2021;0.000;0
25-07-2021;3.360;0
26-07-2021;4.620;0
27-07-2021;2.460;0
28-07-2021;10.890;0
29-07-2021;20.570;0
30-07-2021;1.860;0
31-07-2021;1.340;0
01-08-2021;1.160;0
02-08-2021;0.000;0
03-08-2021;0.000;0
04-08-2021;0.000;0
05-08-2021;0.000;0
06-08-2021;21.540;0
07-08-2021;19.080;0
08-08-2021;2.980;0
09-08-2021;6.490;0
10-08-2021;5.820;0
11-08-2021;3.600;0
12-08-2021;0.060;0
13-08-2021;2.120;0
14-08-2021;0.800;0
15-08-2021;7.380;0
16-08-2021;15.530;0
17-08-2021;1.660;0
18-08-2021;3.160;0
19-08-2021;0.080;0
20-08-2021;0.130;0
21-08-2021;0.000;0
22-08-2021;0.000;0
23-08-2021;0.000;0
24-08-2021;0.000;0
25-08-2021;0.150;0
26-08-2021;0.000;0
27-08-2021;3.040;0
28-08-2021;0.050;0
29-08-2021;0.000;0
30-08-2021;0.000;0
31-08-2021;0.000;0
01-09-2021;0.000;0
02-09-2021;0.000;0
03-09-2021;0.000;0
04-09-2021;0.000;0
05-09-2021;0.000;0
06-09-2021;0.000;0
07-09-2021;0.000;0
08-09-2021;0.000;0
09-09-2021;0.000;0
10-09-2021;0.270;0
11-09-2021;14.500;0
12-09-2021;0.000;0
13-09-2021;0.000;0
14-09-2021;0.000;0
15-09-2021;0.000;0
16-09-2021;0.000;0
17-09-2021;0.000;0
18-09-2021;0.000;0
19-09-2021;0.000;0
20-09-2021;0.000;0
21-09-2021;0.000;0
22-09-2021;0.000;0
23-09-2021;0.000;0
24-09-2021;0.000;0
25-09-2021;0.000;0
26-09-2021;0.000;0
27-09-2021;0.000;0
28-09-2021;0.000;0
29-09-2021;0.000;0
30-09-2021;0.000;0
01-10-2021;0.000;0
02-10-2021;0.000;0
03-10-2021;0.000;0
04-10-2021;0.000;0
05-10-2021;0.000;0
06-10-2021;0.000;0
07-10-2021;0.000;0
08-10-2021;0.000;0
09-10-2021;0.000;0
10-10-2021;0.000;0
11-10-2021;0.000;0
12-10-2021;0.000;0
13-10-2021;0.000;0
14-10-2021;0.000;0
15-10-2021;0.000;0
16-10-2021;0.000;0
17-10-2021;0.000;0
18-10-2021;0.000;0
19-10-2021;0.000;0
20-10-2021;0.000;0
21-10-2021;0.000;0
22-10-2021;0.000;0
23-10-2021;0.000;0
24-10-2021;0.000;0
25-10-2021;0.000;0
26-10-2021;0.000;0
27-10-2021;0.000;0
28-10-2021;0.000;0
29-10-2021;0.000;0
30-10-2021;0.000;0
31-10-2021;0.000;0
01-11-2021;0.000;0
02-11-2021;0.000;0
03-11-2021;0.000;0
04-11-2021;0.000;0
05-11-2021;0.000;0
06-11-2021;0.000;0
07-11-2021;0.000;0
08-11-2021;0.000;0
09-11-2021;0.000;0
10-11-2021;0.000;0
11-11-2021;0.000;0
12-11-2021;0.000;0
13-11-2021;0.000;0
14-11-2021;0.000;0
15-11-2021;0.000;0
16-11-2021;0.000;0
17-11-2021;0.000;0
18-11-2021;0.000;0
19-11-2021;0.000;0
20-11-2021;0.000;0
21-11-2021;0.000;0
22-11-2021;0.000;0
23-11-2021;0.000;0
24-11-2021;0.000;0
25-11-2021;0.000;0
26-11-2021;0.000;0
27-11-2021;0.000;0
28-11-2021;0.000;0
29-11-2021;0.000;0
30-11-2021;0.000;0
01-12-2021;0.000;0
02-12-2021;0.000;0
03-12-2021;0.000;0
04-12-2021;0.000;0
05-12-2021;0.000;0
06-12-2021;0.000;0
07-12-2021;0.000;0
08-12-2021;0.000;0
09-12-2021;0.000;0
10-12-2021;0.000;0
11-12-2021;0.000;0
12-12-2021;0.000;0
13-12-2021;0.000;0
14-12-2021;0.000;0
15-12-2021;0.000;0
16-12-2021;0.000;0
17-12-2021;0.150;0
18-12-2021;0.000;0
19-12-2021;0.000;0
20-12-2021;0.000;0
21-12-2021;0.060;0
22-12-2021;0.000;0
23-12-2021;3.920;0
24-12-2021;0.060;0
25-12-2021;0.530;0
26-12-2021;0.120;0
27-12-2021;0.340;0
28-12-2021;0.310;0
29-12-2021;0.650;0
30-12-2021;0.820;0
31-12-2021;6.490;0
01-01-2022;4.770;0
02-01-2022;8.580;0
03-01-2022;8.910;0
04-01-2022;0.230;0
05-01-2022;3.090;0
06-01-2022;0.000;0
07-01-2022;4.960;0
08-01-2022;9.330;0
09-01-2022;11.200;0
10-01-2022;0.290;0
11-01-2022;0.700;0
12-01-2022;0.050;0
13-01-2022;0.050;0
14-01-2022;0.000;0
15-01-2022;0.000;0
16-01-2022;0.730;0
17-01-2022;2.080;0
18-01-2022;0.000;0
19-01-2022;2.680;0
20-01-2022;0.090;0
21-01-2022;0.590;0
22-01-2022;0.960;0
23-01-2022;0.000;0
24-01-2022;0.000;0
25-01-2022;0.090;0
26-01-2022;0.580;0
27-01-2022;5.430;0
28-01-2022;0.000;0
29-01-2022;4.750;0
30-01-2022;0.790;0
31-01-2022;0.880;0
01-02-2022;7.200;0
02-02-2022;1.560;0
03-02-2022;5.900;0
04-02-2022;6.310;0
05-02-2022;8.450;0
06-02-2022;5.370;0
07-02-2022;0.000;0
08-02-2022;2.170;0
09-02-2022;0.490;0
10-02-2022;1.030;0
11-02-2022;2.390;0
12-02-2022;0.000;0
13-02-2022;0.110;0
14-02-2022;4.050;0
15-02-2022;8.800;0
16-02-2022;15.350;0
17-02-2022;13.620;0
18-02-2022;15.510;0
19-02-2022;6.080;0
20-02-2022;14.250;0
21-02-2022;3.830;0
22-02-2022;4.120;0
23-02-2022;0.000;0
24-02-2022;15.760;0
25-02-2022;3.890;0
26-02-2022;0.000;0
27-02-2022;0.140;0
28-02-2022;0.130;0
01-03-2022;0.000;0
02-03-2022;0.000;0
03-03-2022;0.000;0
04-03-2022;0.000;0
05-03-2022;0.000;0
06-03-2022;0.000;0
07-03-2022;0.000;0
08-03-2022;0.000;0
09-03-2022;0.000;0
10-03-2022;0.000;0
11-03-2022;0.000;0
12-03-2022;0.110;0
13-03-2022;0.000;0
14-03-2022;0.000;0
15-03-2022;0.200;0
16-03-2022;0.000;0
17-03-2022;3.110;0
18-03-2022;0.000;0
19-03-2022;0.000;0
20-03-2022;0.000;0
21-03-2022;0.000;0
22-03-2022;0.000;0
23-03-2022;0.000;0
24-03-2022;0.000;0
25-03-2022;0.000;0
26-03-2022;0.000;0
27-03-2022;0.000;0
28-03-2022;0.000;0
29-03-2022;0.000;0
30-03-2022;0.270;0
31-03-2022;0.000;0
01-04-2022;0.000;0
02-04-2022;0.000;0
03-04-2022;1.890;0
04-04-2022;11.150;0
05-04-2022;0.120;0
06-04-2022;8.180;0
07-04-2022;5.570;0
08-04-2022;1.300;0
09-04-2022;0.580;0
10-04-2022;0.180;0
11-04-2022;0.000;0
12-04-2022;0.000;0
13-04-2022;0.000;0
14-04-2022;0.290;0
15-04-2022;0.000;0
16-04-2022;0.000;0
17-04-2022;0.000;0
18-04-2022;0.000;0
19-04-2022;0.000;0
20-04-2022;0.000;0
21-04-2022;0.000;0
22-04-2022;0.000;0
23-04-2022;0.000;0
24-04-2022;0.460;0
25-04-2022;0.000;0
26-04-2022;0.000;0
27-04-2022;0.000;0
28-04-2022;0.000;0
29-04-2022;0.000;0
30-04-2022;0.000;0
01-05-2022;0.000;0
02-05-2022;0.000;0
03-05-2022;0.000;0
04-05-2022;0.000;0
05-05-2022;0.000;0
06-05-2022;0.000;0
07-05-2022;0.000;0
08-05-2022;0.000;0
09-05-2022;0.000;0
10-05-2022;2.870;0
11-05-2022;1.900;0
12-05-2022;0.550;0
13-05-2022;0.650;0
14-05-2022;0.000;0
15-05-2022;0.000;0
16-05-2022;0.000;0
17-05-2022;0.000;0
18-05-2022;0.000;0
19-05-2022;2.540;0
20-05-2022;5.600;0
21-05-2022;6.140;0
22-05-2022;0.000;0
23-05-2022;0.000;0
24-05-2022;7.450;0
25-05-2022;1.270;0
26-05-2022;0.840;0
27-05-2022;5.410;0
28-05-2022;0.000;0
29-05-2022;0.000;0
30-05-2022;0.680;0
31-05-2022;0.640;0
01-06-2022;0.000;0
02-06-2022;0.510;0
03-06-2022;0.000;0
04-06-2022;0.000;0
05-06-2022;0.000;0
06-06-2022;20.100;0
07-06-2022;13.460;0
08-06-2022;0.610;0
09-06-2022;9.520;0
10-06-2022;0.000;0
11-06-2022;0.000;0
12-06-2022;0.730;0
13-06-2022;0.980;0
14-06-2022;0.000;0
15-06-2022;0.000;0
16-06-2022;0.000;0
17-06-2022;0.120;0
18-06-2022;0.000;0
19-06-2022;0.980;0
20-06-2022;7.490;0
21-06-2022;0.000;0
22-06-2022;0.000;0
23-06-2022;0.000;0
24-06-2022;1.220;0
25-06-2022;0.000;0
26-06-2022;8.580;0
27-06-2022;21.450;0
28-06-2022;0.000;0
29-06-2022;0.000;0
30-06-2022;0.000;0
01-07-2022;1.320;0
02-07-2022;0.000;0
03-07-2022;0.050;0
04-07-2022;1.270;0
05-07-2022;0.000;0
06-07-2022;2.990;0
07-07-2022;1.070;0
08-07-2022;0.000;0
09-07-2022;0.000;0
10-07-2022;0.000;0
11-07-2022;0.000;0
12-07-2022;0.000;0
13-07-2022;0.000;0
14-07-2022;0.180;0
15-07-2022;1.830;0
16-07-2022;0.000;0
17-07-2022;0.000;0
18-07-2022;0.000;0
19-07-2022;0.000;0
20-07-2022;0.000;0
21-07-2022;0.000;0
22-07-2022;0.480;0
23-07-2022;3.050;0
24-07-2022;0.000;0
25-07-2022;18.290;0
26-07-2022;0.680;0
27-07-2022;0.000;0
28-07-2022;0.000;0
29-07-2022;0.000;0
30-07-2022;0.000;0
31-07-2022;10.890;0
01-08-2022;0.000;0
02-08-2022;6.530;0
03-08-2022;0.140;0
04-08-2022;0.610;0
05-08-2022;0.000;0
06-08-2022;0.000;0
07-08-2022;1.600;0
08-08-2022;0.000;0
09-08-2022;0.000;0
10-08-2022;0.000;0
11-08-2022;0.000;0
12-08-2022;0.000;0
13-08-2022;0.000;0
14-08-2022;0.000;0
15-08-2022;0.000;0
16-08-2022;2.920;0
17-08-2022;0.000;0
18-08-2022;5.750;0
19-08-2022;0.000;0
20-08-2022;0.000;0
21-08-2022;0.700;0
22-08-2022;0.000;0
23-08-2022;0.000;0
24-08-2022;0.000;0
25-08-2022;0.000;0
26-08-2022;0.290;0
27-08-2022;0.000;0
28-08-2022;17.790;0
29-08-2022;0.000;0
30-08-2022;0.000;0
31-08-2022;0.000;0
01-09-2022;0.000;0
02-09-2022;0.000;0
03-09-2022;0.000;0
04-09-2022;0.000;0
05-09-2022;0.000;0
06-09-2022;0.000;0
07-09-2022;5.110;0
08-09-2022;19.740;0
09-09-2022;9.990;0
10-09-2022;1.000;0
11-09-2022;0.000;0
12-09-2022;1.090;0
13-09-2022;13.830;0
14-09-2022;0.000;0
15-09-2022;0.200;0
16-09-2022;0.170;0
17-09-2022;0.510;0
18-09-2022;0.560;0
19-09-2022;0.000;0
20-09-2022;0.000;0
21-09-2022;0.000;0
22-09-2022;0.000;0
23-09-2022;0.000;0
24-09-2022;0.000;0
25-09-2022;0.000;0
26-09-2022;9.500;0
27-09-2022;8.950;0
28-09-2022;2.860;0
29-09-2022;7.110;0
30-09-2022;0.400;0
01-10-2022;10.230;0
02-10-2022;0.000;0
03-10-2022;0.000;0
04-10-2022;0.000;0
05-10-2022;2.320;0
06-10-2022;1.510;0
07-10-2022;7.010;0
08-10-2022;4.680;0
09-10-2022;0.000;0
10-10-2022;3.570;0
11-10-2022;0.000;0
12-10-2022;0.000;0
13-10-2022;1.420;0
14-10-2022;0.110;0
15-10-2022;4.280;0
16-10-2022;5.080;0
17-10-2022;1.600;0
18-10-2022;0.000;0
19-10-2022;0.120;0
20-10-2022;0.430;0
21-10-2022;15.810;0
22-10-2022;0.400;0
23-10-2022;0.000;0
24-10-2022;8.000;0
25-10-2022;4.500;0
26-10-2022;0.000;0
27-10-2022;1.720;0
28-10-2022;0.060;0
29-10-2022;0.150;0
30-10-2022;0.000;0
31-10-2022;1.690;0
01-11-2022;0.460;0
02-11-2022;7.770;0
03-11-2022;0.000;0
04-11-2022;1.990;0
05-11-2022;1.180;0
06-11-2022;5.690;0
07-11-2022;7.200;0
08-11-2022;2.190;0
09-11-2022;12.110;0
10-11-2022;3.050;0
11-11-2022;0.000;0
12-11-2022;0.000;0
13-11-2022;0.000;0
14-11-2022;0.260;0
15-11-2022;0.540;0
16-11-2022;0.310;0
17-11-2022;0.000;0
18-11-2022;0.620;0
19-11-2022;0.000;0
20-11-2022;1.290;0
21-11-2022;0.460;0
22-11-2022;2.490;0
23-11-2022;2.810;0
24-11-2022;0.590;0
25-11-2022;3.440;0
26-11-2022;0.000;0
27-11-2022;0.840;0
28-11-2022;8.550;0
29-11-2022;5.470;0
30-11-2022;0.280;0
01-12-2022;1.760;0
02-12-2022;0.550;0
03-12-2022;1.150;0
04-12-2022;0.550;0
05-12-2022;0.000;0
06-12-2022;0.100;0
07-12-2022;0.150;0
08-12-2022;0.000;0
09-12-2022;1.520;0
10-12-2022;0.630;0
11-12-2022;0.000;0
12-12-2022;0.000;0
13-12-2022;1.420;0
14-12-2022;2.700;0
15-12-2022;1.750;0
16-12-2022;0.000;0
17-12-2022;1.330;0
18-12-2022;6.050;0
19-12-2022;9.680;0
20-12-2022;8.610;0
21-12-2022;2.380;0
22-12-2022;0.580;0
23-12-2022;0.000;0
24-12-2022;1.100;0
25-12-2022;3.400;0
26-12-2022;3.140;0
27-12-2022;3.510;0
28-12-2022;14.760;0
29-12-2022;7.370;0
30-12-2022;4.210;0
31-12-2022;4.740;0
01-01-2023;11.220;0
02-01-2023;4.540;0
03-01-2023;0.400;0
04-01-2023;23.570;0
05-01-2023;0.390;0
06-01-2023;13.740;0
07-01-2023;1.690;0
08-01-2023;0.270;0
09-01-2023;5.350;0
10-01-2023;0.800;0
11-01-2023;10.170;0
12-01-2023;7.980;0
13-01-2023;6.390;0
14-01-2023;9.140;0
15-01-2023;7.650;0
16-01-2023;5.990;0
17-01-2023;6.020;0
18-01-2023;3.120;0
19-01-2023;7.170;0
20-01-2023;0.000;0
21-01-2023;0.000;0
22-01-2023;0.000;0
23-01-2023;0.000;0
24-01-2023;0.000;0
25-01-2023;0.480;0
26-01-2023;0.230;0
27-01-2023;0.000;0
28-01-2023;0.540;0
29-01-2023;0.280;0
30-01-2023;6.010;0
31-01-2023;9.700;0
01-02-2023;11.240;0
02-02-2023;1.800;0
03-02-2023;9.960;0
04-02-2023;0.000;0
05-02-2023;1.230;0
06-02-2023;0.000;0
07-02-2023;0.000;0
08-02-2023;0.000;0
09-02-2023;0.080;0
10-02-2023;0.060;0
11-02-2023;0.060;0
12-02-2023;0.000;0
13-02-2023;0.000;0
14-02-2023;0.000;0
15-02-2023;0.000;0
16-02-2023;0.120;0
17-02-2023;11.250;0
18-02-2023;0.190;0
19-02-2023;0.570;0
20-02-2023;4.850;0
21-02-2023;0.000;0
22-02-2023;0.230;0
23-02-2023;0.000;0
24-02-2023;4.300;0
25-02-2023;0.000;0
26-02-2023;0.000;0
27-02-2023;0.000;0
28-02-2023;0.000;0
01-03-2023;0.000;0
02-03-2023;0.000;0
03-03-2023;0.000;0
04-03-2023;0.000;0
05-03-2023;0.000;0
06-03-2023;0.340;0
07-03-2023;2.620;0
08-03-2023;0.000;0
09-03-2023;0.000;0
10-03-2023;0.000;0
11-03-2023;1.110;0
12-03-2023;2.300;0
13-03-2023;17.490;0
14-03-2023;5.020;0
15-03-2023;1.890;0
16-03-2023;0.000;0
17-03-2023;0.890;0
18-03-2023;2.390;0
19-03-2023;1.350;0
20-03-2023;0.910;0
21-03-2023;1.310;0
22-03-2023;6.080;0
23-03-2023;5.420;0
24-03-2023;7.480;0
25-03-2023;2.250;0
26-03-2023;0.150;0
27-03-2023;0.470;0
28-03-2023;0.000;0
29-03-2023;3.140;0
30-03-2023;13.520;0
31-03-2023;3.580;0
01-04-2023;4.900;0
02-04-2023;0.000;0
03-04-2023;0.000;0
04-04-2023;0.000;0
05-04-2023;0.000;0
06-04-2023;0.000;0
07-04-2023;0.000;0
08-04-2023;0.320;0
09-04-2023;0.000;0
10-04-2023;1.440;0
11-04-2023;8.460;0
12-04-2023;10.960;0
13-04-2023;8.100;0
14-04-2023;2.760;0
15-04-2023;3.900;0
16-04-2023;0.000;0
17-04-2023;0.000;0
18-04-2023;0.000;0
19-04-2023;0.000;0
20-04-2023;0.000;0
21-04-2023;0.000;0
22-04-2023;1.810;0
23-04-2023;0.940;0
24-04-2023;20.140;0
25-04-2023;1.130;0
26-04-2023;0.650;0
27-04-2023;0.050;0
28-04-2023;0.000;0
29-04-2023;0.000;0
30-04-2023;0.000;0
01-05-2023;0.000;0
02-05-2023;0.000;0
03-05-2023;0.000;0
04-05-2023;0.000;0
05-05-2023;0.000;0
06-05-2023;1.150;0
07-05-2023;0.000;0
08-05-2023;0.000;0
09-05-2023;0.000;0
10-05-2023;0.000;0
11-05-2023;0.000;0
12-05-2023;0.000;0
13-05-2023;0.000;0
14-05-2023;0.000;0
15-05-2023;0.000;0
16-05-2023;0.540;0
17-05-2023;0.000;0
18-05-2023;0.000;0
19-05-2023;0.000;0
20-05-2023;0.000;0
21-05-2023;0.000;0
22-05-2023;0.000;0
23-05-2023;7.600;0
24-05-2023;0.000;0
25-05-2023;0.000;0
26-05-2023;0.000;0
27-05-2023;0.000;0
28-05-2023;0.000;0
29-05-2023;0.000;0
30-05-2023;0.000;0
31-05-2023;0.000;0
01-06-2023;0.000;0
02-06-2023;0.000;0
03-06-2023;0.000;0
04-06-2023;0.000;0
05-06-2023;0.000;0
06-06-2023;0.000;0
07-06-2023;0.000;0
08-06-2023;0.000;0
09-06-2023;0.000;0
10-06-2023;0.000;0
11-06-2023;0.000;0
12-06-2023;0.000;0
13-06-2023;0.000;0
14-06-2023;0.000;0
15-06-2023;0.000;0
16-06-2023;0.000;0
17-06-2023;0.000;0
18-06-2023;0.000;0
19-06-2023;2.630;0
20-06-2023;0.000;0
21-06-2023;17.290;0
22-06-2023;0.000;0
23-06-2023;0.000;0
24-06-2023;0.000;0
25-06-2023;0.000;0
26-06-2023;31.550;0
27-06-2023;0.000;0
28-06-2023;0.000;0
29-06-2023;1.430;0
30-06-2023;0.160;0
01-07-2023;6.320;0
02-07-2023;5.940;0
03-07-2023;7.300;0
04-07-2023;10.510;0
05-07-2023;19.620;0
06-07-2023;2.810;0
07-07-2023;0.000;0
08-07-2023;0.000;0
09-07-2023;0.000;0
10-07-2023;9.840;0
11-07-2023;1.170;0
12-07-2023;2.230;0
13-07-2023;15.570;0
14-07-2023;0.000;0
15-07-2023;20.300;0
16-07-2023;0.000;0
17-07-2023;4.760;0
18-07-2023;1.060;0
19-07-2023;0.940;0
20-07-2023;2.150;0
21-07-2023;0.000;0
22-07-2023;0.390;0
23-07-2023;26.140;0
24-07-2023;5.790;0
25-07-2023;2.660;0
26-07-2023;1.920;0
27-07-2023;0.000;0
28-07-2023;0.000;0
29-07-2023;8.690;0
30-07-2023;4.770;0
31-07-2023;7.530;0
01-08-2023;10.600;0
02-08-2023;2.020;0
03-08-2023;6.160;0
04-08-2023;0.000;0
05-08-2023;0.000;0
06-08-2023;0.000;0
07-08-2023;0.860;0
08-08-2023;2.350;0
09-08-2023;1.430;0
10-08-2023;0.000;0
11-08-2023;0.000;0
12-08-2023;2.890;0
13-08-2023;0.200;0
14-08-2023;0.000;0
15-08-2023;0.000;0
16-08-2023;0.000;0
17-08-2023;0.000;0
18-08-2023;0.000;0
19-08-2023;2.900;0
20-08-2023;0.000;0
21-08-2023;0.000;0
22-08-2023;3.510;0
23-08-2023;0.000;0
24-08-2023;0.160;0
25-08-2023;23.890;0
26-08-2023;2.110;0
27-08-2023;10.170;0
28-08-2023;0.270;0
29-08-2023;0.000;0
30-08-2023;1.010;0
31-08-2023;8.070;0
01-09-2023;0.000;0
02-09-2023;0.080;0
03-09-2023;0.000;0
04-09-2023;0.000;0
05-09-2023;0.000;0
06-09-2023;0.000;0
07-09-2023;0.000;0
08-09-2023;0.000;0
09-09-2023;0.000;0
10-09-2023;0.000;0
11-09-2023;0.000;0
12-09-2023;9.170;0
13-09-2023;0.000;0
14-09-2023;0.000;0
15-09-2023;0.000;0
16-09-2023;0.000;0
17-09-2023;0.200;0
18-09-2023;5.100;0
19-09-2023;19.500;0
20-09-2023;4.000;0
21-09-2023;0.800;0
22-09-2023;4.800;0
23-09-2023;10.000;0
24-09-2023;0.000;0
25-09-2023;0.000;0
26-09-2023;0.000;0
27-09-2023;0.000;0
28-09-2023;0.000;0
29-09-2023;1.500;0
30-09-2023;0.100;0
01-10-2023;1.700;0
02-10-2023;9.600;0
03-10-2023;26.500;0
04-10-2023;3.700;0
05-10-2023;7.100;0
06-10-2023;5.300;0
07-10-2023;0.000;0
08-10-2023;0.000;0
09-10-2023;0.500;0
10-10-2023;0.600;0
11-10-2023;5.400;0
12-10-2023;0.000;0
13-10-2023;16.100;0
14-10-2023;3.300;0
15-10-2023;1.100;0
16-10-2023;0.000;0
17-10-2023;0.000;0
18-10-2023;0.000;0
19-10-2023;3.800;0
20-10-2023;13.000;0
21-10-2023;20.400;0
22-10-2023;1.100;0
23-10-2023;0.100;0
24-10-2023;25.000;0
25-10-2023;16.500;0
26-10-2023;5.900;0
27-10-2023;0.000;0
28-10-2023;2.800;0
29-10-2023;18.900;0
30-10-2023;2.400;0
31-10-2023;4.700;0
01-11-2023;5.300;0
02-11-2023;2.300;0
03-11-2023;1.200;0
04-11-2023;0.500;0
05-11-2023;4.800;0
06-11-2023;1.800;0
07-11-2023;7.500;0
08-11-2023;2.600;0
09-11-2023;4.900;0
10-11-2023;2.900;0
11-11-2023;0.400;0
12-11-2023;0.000;0
13-11-2023;10.000;0
14-11-2023;12.900;0
15-11-2023;12.300;0
16-11-2023;5.800;0
17-11-2023;0.600;0
18-11-2023;0.500;0
19-11-2023;11.700;0
20-11-2023;5.700;0
21-11-2023;0.300;0
22-11-2023;5.500;0
23-11-2023;7.500;0
24-11-2023;1.400;0
25-11-2023;0.600;0
26-11-2023;0.400;0
27-11-2023;0.700;0
28-11-2023;0.100;0
29-11-2023;0.000;0
30-11-2023;2.300;0
01-12-2023;0.400;0
02-12-2023;0.000;0
03-12-2023;4.000;0
04-12-2023;0.400;0
05-12-2023;0.800;0
06-12-2023;7.800;0
07-12-2023;0.500;0
08-12-2023;2.700;0
09-12-2023;1.500;0
10-12-2023;9.900;0
11-12-2023;4.400;0
12-12-2023;0.100;0
13-12-2023;3.100;0
14-12-2023;0.200;0
15-12-2023;2.500;0
16-12-2023;0.000;0
17-12-2023;1.400;0
18-12-2023;3.200;0
19-12-2023;1.300;0
20-12-2023;6.400;0
21-12-2023;19.700;0
22-12-2023;0.400;0
23-12-2023;0.800;0
24-12-2023;10.000;0
25-12-2023;0.500;0
26-12-2023;7.400;0
27-12-2023;6.900;0
28-12-2023;18.500;0
29-12-2023;6.900;0
30-12-2023;1.000;0
31-12-2023;6.400;0
01-01-2024;4.300;0
02-01-2024;5.500;0
03-01-2024;17.100;0
04-01-2024;0.000;0
05-01-2024;0.000;0
06-01-2024;0.000;0
07-01-2024;0.000;0
08-01-2024;67.000;0
09-01-2024;155.200;0
10-01-2024;23.600;0
11-01-2024;0.300;0
12-01-2024;0.000;0
13-01-2024;0.900;0
14-01-2024;1.100;0
15-01-2024;0.500;0
16-01-2024;0.200;0
17-01-2024;4.000;0
18-01-2024;0.600;0
19-01-2024;4.000;0
20-01-2024;2.500;0
21-01-2024;0.800;0
22-01-2024;14.300;0
23-01-2024;6.400;0
24-01-2024;16.200;0
25-01-2024;0.200;0
26-01-2024;13.000;0
27-01-2024;0.000;0
28-01-2024;0.000;0
29-01-2024;0.000;0
30-01-2024;0.800;0
31-01-2024;3.200;0
01-02-2024;2.100;0
02-02-2024;1.400;0
03-02-2024;0.900;0
04-02-2024;0.600;0
05-02-2024;19.500;0
06-02-2024;7.900;0
07-02-2024;1.600;0
08-02-2024;0.600;0
09-02-2024;5.600;0
10-02-2024;8.400;0
11-02-2024;0.000;0
12-02-2024;11.700;0
13-02-2024;0.600;0
14-02-2024;1.500;0
15-02-2024;3.100;0
16-02-2024;0.700;0
17-02-2024;0.000;0
18-02-2024;8.700;0
19-02-2024;0.300;0
20-02-2024;0.200;0
21-02-2024;3.100;0
22-02-2024;3.500;0
23-02-2024;7.800;0
24-02-2024;4.900;0
25-02-2024;6.700;0
26-02-2024;0.000;0
27-02-2024;0.000;0
28-02-2024;0.500;0
29-02-2024;3.300;0
01-03-2024;0.000;0
02-03-2024;2.800;0
03-03-2024;0.200;0
04-03-2024;0.000;0
05-03-2024;0.300;0
06-03-2024;1.100;0
07-03-2024;0.000;0
08-03-2024;0.000;0
09-03-2024;0.000;0
10-03-2024;0.900;0
11-03-2024;0.500;0
12-03-2024;0.100;0
13-03-2024;0.100;0
14-03-2024;1.100;0
15-03-2024;2.000;0
16-03-2024;1.100;0
17-03-2024;0.000;0
18-03-2024;0.000;0
19-03-2024;0.300;0
20-03-2024;1.700;0
21-03-2024;10.300;0
22-03-2024;2.600;0
23-03-2024;1.800;0
24-03-2024;8.000;0
25-03-2024;0.700;0
26-03-2024;0.000;0
27-03-2024;0.000;0
28-03-2024;5.200;0
29-03-2024;0.600;0
30-03-2024;1.700;0
31-03-2024;0.200;0
01-04-2024;9.000;0
02-04-2024;35.300;0
03-04-2024;0.100;0
04-04-2024;13.200;0
05-04-2024;11.800;0
06-04-2024;0.000;0
07-04-2024;7.500;0
08-04-2024;0.000;0
09-04-2024;4.300;0
10-04-2024;0.300;0
11-04-2024;4.100;0
12-04-2024;2.200;0
13-04-2024;1.700;0
14-04-2024;0.600;0
15-04-2024;2.800;0
16-04-2024;3.200;0
17-04-2024;2.000;0
18-04-2024;0.000;0
19-04-2024;7.100;0
20-04-2024;1.800;0
21-04-2024;0.000;0
22-04-2024;0.000;0
23-04-2024;4.300;0
24-04-2024;2.600;0
25-04-2024;0.300;0
26-04-2024;10.800;0
27-04-2024;1.000;0
28-04-2024;12.000;0
29-04-2024;0.000;0
30-04-2024;0.000;0
01-05-2024;0.000;0
02-05-2024;0.000;0
03-05-2024;0.000;0
04-05-2024;1.600;0
05-05-2024;13.400;0
06-05-2024;1.500;0
07-05-2024;0.000;0
08-05-2024;0.000;0
09-05-2024;0.000;0
10-05-2024;0.000;0
